frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
5682,2841.0,3,4,3,4,3,3,3,3,3,4,3,5,4,3,4,3,4,3,3,3,4,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,3,3,3,3,4,3,4,5,3,3,3,3,3,3,4,3,4,3,3,4,4,4,4,3,4,3,3,5,5,4,3,3,5,4,5,3,3,5,3,5,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5683,2841.5,3,4,3,4,3,3,3,3,3,4,3,5,4,3,4,3,4,3,3,3,4,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,3,3,4,3,4,3,4,5,3,3,3,4,3,3,4,3,4,3,3,4,4,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,5,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5684,2842.0,3,4,3,4,3,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,3,3,4,3,4,3,4,5,3,3,3,4,3,3,4,3,4,3,3,5,4,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5685,2842.5,3,4,3,4,3,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,5,3,3,3,4,3,3,3,3,4,3,3,5,4,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5686,2843.0,3,4,3,3,3,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,5,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5687,2843.5,3,4,3,3,3,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,5,3,3,3,3,3,3,3,3,3,5,4,4
5688,2844.0,3,4,3,3,3,3,3,3,3,4,3,5,4,3,4,3,3,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,5,4,3,3,3,3,3,3,3,3,5,4,4
5689,2844.5,3,4,3,3,3,3,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,5,4,4
5690,2845.0,3,4,3,3,4,3,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,5,4,4
5691,2845.5,3,4,3,3,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,5,4,4
5692,2846.0,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,4,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,4,4,3,3,3,3,3,3,3,3,5,4,4
5693,2846.5,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,4,5,4,3,5,3,3,4,3,4,3,3,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,5,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,5,4,4
5694,2847.0,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,4,5,4,3,6,3,3,4,3,4,3,3,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4
5695,2847.5,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,4,5,4,3,6,3,3,4,3,4,3,3,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4
5696,2848.0,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,4,4,4,3,6,3,3,4,3,4,3,4,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4
5697,2848.5,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,4,4,4,3,6,3,3,4,3,4,3,4,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,3,3,3,5,4,5,3,3,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4
5698,2849.0,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,4,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,3,4,4,3,4,3,3,5,5,4,3,3,5,4,5,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,4
5699,2849.5,3,4,3,4,4,4,3,3,3,4,3,5,4,3,4,3,4,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,4,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,5,4,4,4,3,4,3,3,5,5,4,3,3,5,4,5,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3
5700,2850.0,3,4,3,4,4,3,3,3,3,4,3,5,5,3,4,3,4,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,4,3,3,3,4,3,3,3,3,4,3,3,6,4,4,4,3,4,3,3,5,5,4,3,3,5,4,5,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5701,2850.5,3,4,3,4,4,3,3,3,3,4,3,4,5,3,4,3,4,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,4,3,3,5,5,4,3,3,5,5,4,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5702,2851.0,3,4,3,4,4,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,4,3,4,5,5,4,3,3,5,5,4,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5703,2851.5,3,4,3,4,4,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,4,3,4,5,5,4,3,3,5,5,4,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5704,2852.0,3,4,3,4,4,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,4,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,4,3,4,4,5,3,3,3,5,5,4,3,3,4,4,4,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5705,2852.5,3,4,3,4,4,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,4,3,3,4,5,3,3,3,5,5,4,3,3,4,4,3,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5706,2853.0,3,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,5,3,3,4,5,3,3,3,5,5,4,3,3,4,4,3,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5707,2853.5,3,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,3,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,5,3,3,4,5,3,3,3,5,5,4,3,3,4,4,3,4,3,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5708,2854.0,3,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,7,3,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,6,4,4,3,3,5,3,3,4,5,3,3,3,5,5,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5709,2854.5,3,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,7,3,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,6,3,3,3,5,5,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5710,2855.0,3,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,6,3,3,3,5,5,4,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,3
5711,2855.5,4,4,3,4,3,3,3,3,3,4,3,4,5,3,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,3,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,6,3,3,3,5,5,4,3,3,4,4,3,4,4,4,4,3,4,3,3,3,3,4,3,3,4,4,3
5712,2856.0,4,4,3,4,3,3,3,3,3,4,3,4,5,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,6,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,6,3,3,3,5,5,4,3,3,4,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5713,2856.5,4,4,3,4,3,3,3,3,3,3,3,4,5,4,4,4,5,3,3,3,3,3,3,5,4,3,5,3,4,4,3,6,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,5,3,3,3,6,5,4,3,3,4,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5714,2857.0,4,4,3,4,3,3,3,3,3,4,3,4,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,5,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,5,3,3,3,6,5,4,3,3,4,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5715,2857.5,4,4,3,4,3,3,3,3,3,4,3,4,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,5,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,3,4,5,3,3,3,6,5,4,3,3,4,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5716,2858.0,4,4,3,4,3,3,3,3,3,4,3,4,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,5,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5717,2858.5,4,4,3,4,3,3,3,3,3,4,3,3,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,3,5,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,4,3,5,3,3,3,3,4,3,3,4,4,3
5718,2859.0,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,3,4,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,4,3,5,3,3,4,4,4,3,3,4,4,3
5719,2859.5,5,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,5,3,3,3,3,3,3,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,3,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,4,3,5,3,3,4,4,4,3,3,4,4,3
5720,2860.0,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,4,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,4,3,5,3,3,4,3,4,3,3,4,4,3
5721,2860.5,4,4,3,4,3,3,3,3,3,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,4,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,5,3,3,4,3,4,3,3,4,4,3
5722,2861.0,4,4,3,4,3,3,3,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,4,3,4,3,4,4,4,4,4,3,4,3,4,3,5,3,4,3,5,3,4,3,3,3,4,3,3,4,4,3,3,4,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5723,2861.5,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,5,3,4,3,4,4,4,4,3,3,4,3,4,3,5,3,4,3,6,3,4,3,3,3,3,3,3,4,4,3,3,4,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5724,2862.0,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,5,3,4,3,4,4,5,4,3,3,4,3,4,3,5,3,4,3,6,3,4,3,3,3,3,3,3,4,4,3,3,4,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5725,2862.5,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,4,3,4,3,4,4,4,4,3,3,5,3,4,3,4,3,4,3,6,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,7,4,4,3,3,5,3,4,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5726,2863.0,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,4,3,4,3,4,4,4,4,3,3,5,3,3,3,4,3,4,3,6,3,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,3,3,5,3,5,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5727,2863.5,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,3,3,4,3,4,4,4,4,3,3,4,3,3,3,4,3,4,3,6,3,4,3,3,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,3,3,5,3,5,4,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5728,2864.0,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,3,3,4,3,4,4,3,4,3,3,4,3,3,3,4,3,5,3,6,3,4,3,4,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,4,3,5,3,5,3,5,3,3,3,5,5,4,3,3,3,4,3,4,4,4,3,3,4,3,3,4,3,4,3,3,4,4,3
5729,2864.5,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,3,3,4,3,4,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,4,3,7,4,4,4,3,5,3,5,3,5,3,3,3,5,5,4,3,3,3,4,3,4,4,5,3,3,4,3,3,4,3,4,3,3,4,4,3
5730,2865.0,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,3,3,4,3,4,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,5,3,3,3,5,5,4,3,3,3,4,3,4,4,5,3,3,4,3,3,4,3,4,3,3,4,4,3
5731,2865.5,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,5,3,4,3,3,3,3,5,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,5,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,3,3,4,3,4,3,3,4,4,3
5732,2866.0,4,4,3,4,3,3,4,3,5,4,4,3,4,4,4,4,5,3,4,4,3,3,3,5,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,5,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,3,3,4,3,4,3,3,4,4,3
5733,2866.5,4,4,3,4,3,3,4,3,5,4,4,3,4,4,4,4,4,3,4,4,3,3,4,5,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,3,3,4,3,4,3,3,4,4,3
5734,2867.0,4,3,3,4,3,3,4,3,5,4,4,3,4,4,4,4,4,3,4,4,3,3,4,5,3,3,4,3,3,4,3,4,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,4,4,3
5735,2867.5,4,3,4,4,3,3,4,3,5,4,4,3,4,4,4,4,4,3,4,3,3,3,4,5,3,3,4,3,3,4,3,4,3,3,4,3,3,3,5,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,4,4,4
5736,2868.0,4,3,4,4,3,3,4,3,5,4,4,3,4,3,4,4,4,3,4,3,3,3,4,5,3,3,4,3,3,4,3,5,3,3,4,3,3,3,5,3,5,3,5,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,3,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,4,4,4
5737,2868.5,4,3,4,4,3,3,4,3,5,4,4,3,4,3,4,4,4,3,4,3,3,3,4,5,3,3,4,3,3,4,3,5,3,3,4,3,3,3,5,3,5,3,5,3,4,3,5,3,3,3,3,4,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,4,4,3,4,3,4,5,4,4
5738,2869.0,4,3,4,4,3,3,4,3,5,4,5,3,4,3,4,4,4,3,4,3,3,3,4,6,3,3,4,3,3,4,3,5,3,3,4,3,3,3,4,3,5,3,5,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,4,4,3,4,3,4,5,4,4
5739,2869.5,4,3,4,4,3,3,4,3,5,4,5,3,4,3,4,4,4,3,4,3,3,3,3,6,3,3,4,3,3,4,3,5,3,3,4,3,3,3,4,3,4,3,5,4,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5740,2870.0,4,3,4,4,3,3,4,3,5,4,5,3,4,3,4,4,4,3,4,3,3,3,3,6,3,3,4,3,3,4,3,5,3,3,4,3,3,3,4,3,4,3,5,4,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5741,2870.5,4,3,4,4,3,3,4,3,5,4,4,3,4,3,4,4,4,3,4,3,3,3,3,6,3,3,4,3,3,4,3,5,3,3,4,3,3,3,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,5,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5742,2871.0,4,3,4,4,3,3,4,3,5,4,4,3,4,4,4,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,4,4,6,3,3,3,5,5,4,3,3,3,4,3,4,3,5,4,3,4,4,3,4,3,4,3,4,4,4,4
5743,2871.5,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,4,4,6,3,3,3,5,5,4,3,3,4,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5744,2872.0,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,5,3,4,4,6,3,3,3,5,5,4,3,3,4,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5745,2872.5,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,4,3,4,3,6,3,3,3,5,5,5,3,3,4,4,3,4,3,5,3,3,4,4,3,4,3,4,3,4,5,4,4
5746,2873.0,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,5,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,3,3,3,3,7,3,4,4,3,4,3,4,3,5,3,3,3,5,5,5,3,3,4,4,3,4,3,5,3,3,4,5,3,4,3,4,3,4,5,4,3
5747,2873.5,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,5,4,3,4,4,3,3,5,3,4,3,5,3,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,8,3,4,4,3,4,3,4,3,5,3,3,3,5,5,5,3,3,3,4,3,4,3,5,3,3,4,5,3,4,3,4,3,3,5,3,3
5748,2874.0,4,3,4,4,3,4,4,3,5,4,4,3,4,4,3,4,4,3,4,3,3,3,3,5,3,3,4,3,3,4,3,4,4,3,4,4,3,3,5,3,4,3,5,3,4,4,4,3,3,3,3,3,4,3,3,4,3,3,3,8,3,4,4,3,4,3,4,3,5,3,3,3,5,5,5,3,3,3,4,3,4,3,5,3,3,4,5,3,4,3,4,3,3,5,3,3
